"gene","chromosome","padj","log2FoldChange","start","end","label"
"PGSC0003DMG400027722","ST4.03ch03",0.807624545456627,-0.0101907837001006,35562833,35565426,"Ankyrin repeat-containing protein"
"PGSC0003DMG400024504","ST4.03ch03",0.692732867787223,-0.0121273991470304,54398719,54399968,"Conserved gene of unknown function"
"PGSC0003DMG400023750","ST4.03ch01",0.802865711152127,0.0103133720225701,81017479,81025328,"Sterol glucosyltransferase"
"PGSC0003DMG400008320","ST4.03ch02",0.584029905346268,-0.0184629799923678,30109569,30110249,"Conserved gene of unknown function"
"PGSC0003DMG400021331","ST4.03ch01",0.173445040804105,-0.0572940649840332,2807645,2809862,"PEN1"
"PGSC0003DMG402028685","ST4.03ch11",0.90299324754924,0.00660435338731746,6713091,6717265,"Pentatricopeptide repeat-containing protein, mitochondrial"
"PGSC0003DMG400023455","ST4.03ch05",0.990594024957955,-0.00586308124776041,51750943,51758443,"Isocitrate lyase and phosphorylmutase"
"PGSC0003DMG400000161","ST4.03ch01",0.629328557676563,0.0256472964022994,72014233,72015560,"Conserved gene of unknown function"
"PGSC0003DMG402020085","ST4.03ch06",0.898439670193231,0.0102872682473093,58513948,58518525,"Protein YIF1A"
"PGSC0003DMG400013199","ST4.03ch12",0.878792054637421,0.00531108134160973,7178606,7181678,"Conserved gene of unknown function"
"PGSC0003DMG400008191","ST4.03ch08",0.932854044686777,-0.00707703991090498,34743961,34752054,"Puromycin-sensitive aminopeptidase"
"PGSC0003DMG400014013","ST4.03ch12",0.237622500269891,0.105207885879277,52056165,52057913,"Flavonoid 3-hydroxylase"
"PGSC0003DMG400025468","ST4.03ch08",0.988700889920076,0.000795596991230623,37574691,37577255,"Integrase core domain containing protein"
"PGSC0003DMG401028079","ST4.03ch02",0.421637215495117,-0.0544532837207886,13566708,13575523,"N-acetylglucosamine kinase"
"PGSC0003DMG400023147","ST4.03ch08",0.93211206562991,0.00689801266788515,40226453,40233500,"Cysteine-rich polycomb"
"PGSC0003DMG400019308","ST4.03ch09",0.924509098011338,0.00793480206188733,48609743,48612710,"2-methyl-6-phytylbenzoquinone methyltranferase"
"PGSC0003DMG400022481","ST4.03ch01",0.679777099829714,0.00613708907280797,75925393,75927116,"Heat shock protein DnaJ"
"PGSC0003DMG400020153","ST4.03ch06",0.50519351687104,-0.0132888491366504,58613300,58622800,"DENN domain containing protein"
"PGSC0003DMG400031035","ST4.03ch03",0.874730903444991,-0.00220669259949938,48724509,48725606,"Conserved gene of unknown function"
"PGSC0003DMG400002248","ST4.03ch05",0.912577057541245,0.0095982035218374,17618114,17626705,"AML1"
"PGSC0003DMG400029246","ST4.03ch00",0.906028144025625,-0.00404847899514024,33110627,33111745,"Conserved gene of unknown function"
"PGSC0003DMG400004802","ST4.03ch08",0.632601139824767,0.0312611663357291,52468105,52472028,"Microtubule associated protein"
"PGSC0003DMG400013232","ST4.03ch09",0.33295868996981,-0.0145578602841478,61401727,61402347,"Serine/threonine-protein kinase PBS1"
"PGSC0003DMG402025960","ST4.03ch01",0.62633310595562,-0.0324265527084143,70527842,70532987,"Conserved gene of unknown function"
"PGSC0003DMG400008960","ST4.03ch09",0.463094146654301,0.0149745427838741,2883710,2885393,"Cytochrome P450"
"PGSC0003DMG400001433","ST4.03ch02",0.964639136688524,0.00298819050950396,45925023,45931033,"ATP binding protein"
"PGSC0003DMG400021184","ST4.03ch02",0.413349152212775,-0.0481475902263847,29128386,29135289,"LRR receptor-like serine/threonine-protein kinase"
"PGSC0003DMG400025328","ST4.03ch03",0.751662185920252,-0.0132378658214568,53277009,53283550,"Plasma membrane ATPase 1"
"PGSC0003DMG400013744","ST4.03ch12",0.560478861490607,-0.0199706079828593,6982036,6983247,"Ethylene-responsive element binding factor"
"PGSC0003DMG400022070","ST4.03ch08",0.443773604209075,-0.0115905563169717,13799343,13802555,"Gene of unknown function"
"PGSC0003DMG400017951","ST4.03ch02",0.498793279761275,0.00996007012766999,7345598,7346822,"Non-LTR reverse transcriptase"
"PGSC0003DMG400012984","ST4.03ch09",0.858026994651079,0.0123803169349233,4296272,4301454,"GTP-binding protein engB"
"PGSC0003DMG402017546","ST4.03ch08",0.206010569008228,0.0225291932449537,49238288,49240252,"Trehalose-6-phosphate synthase"
"PGSC0003DMG400007457","ST4.03ch04",0.485401669138572,0.0163897228541811,718893,722915,"DNA binding protein"
"PGSC0003DMG400013370","ST4.03ch11",0.551748062505665,-0.0129550042157534,1028340,1030972,"Gene of unknown function"
"PGSC0003DMG400015414","ST4.03ch12",0.16053984959387,0.382397737044794,56641044,56641687,"Conserved gene of unknown function"
"PGSC0003DMG400025264","ST4.03ch01",0.803035686298161,0.014885393848562,66222007,66231684,"Arginine/serine rich splicing factor sf4/14"
"PGSC0003DMG401000410","ST4.03ch11",0.556655133304365,0.0317364908830594,39061611,39070520,"CRS2-associated factor 2, chloroplastic"
"PGSC0003DMG400007574","ST4.03ch12",0.860682131899957,-0.00816417149924775,50578203,50579583,"Phox (PX) domain-containing protein"
"PGSC0003DMG400006122","ST4.03ch07",0.966390950475334,-0.00342338606071772,44212726,44219803,"Pescadillo"
"PGSC0003DMG400030970","ST4.03ch01",0.903880385053422,0.00681754044448209,86501901,86502846,"Conserved gene of unknown function"
"PGSC0003DMG401004867","ST4.03ch06",0.801079707160879,0.0119099195268086,48327742,48333873,"Ubiquitin conjugating enzyme 2"
"PGSC0003DMG400000757","ST4.03ch02",0.649133800549134,0.00608429706972295,23982243,23984105,"Salicylic acid-binding protein 2"
"PGSC0003DMG400013815","ST4.03ch06",0.766910649529263,0.00894624344375093,43655569,43659228,"Nitrate transporter"
"PGSC0003DMG400024482","ST4.03ch03",0.969071865736285,0.00248734859820694,53973615,53976517,"Pentatricopeptide repeat protein"
"PGSC0003DMG400021406","ST4.03ch02",0.515418486006957,-0.0141756682551802,42574910,42575758,"Phytosulfokine peptide"
"PGSC0003DMG400021270","ST4.03ch10",0.967964332015304,0.00238258788203374,2234508,2236918,"Gene of unknown function"
"PGSC0003DMG401014608","ST4.03ch05",0.341079107428816,0.0703052110439536,45857789,45867791,"ThiF family protein"
"PGSC0003DMG400011273","ST4.03ch10",0.393975475296101,0.0585904402820283,699526,704234,"Phosphatase 2C family protein"
"PGSC0003DMG400008459","ST4.03ch05",0.55004146143513,0.03177834312731,49778084,49784845,"Calcium-binding protein"
"PGSC0003DMG400021128","ST4.03ch02",0.797006270466989,-0.00593459057039422,28941453,28942846,"Hsr203J"
"PGSC0003DMG400013863","ST4.03ch06",0.864166423539436,-0.00333547240483952,32863493,32865890,"Conserved gene of unknown function"
"PGSC0003DMG400029333","ST4.03ch12",0.901525859112349,0.00871654321121046,57141428,57143631,"Conserved gene of unknown function"
"PGSC0003DMG400008884","ST4.03ch09",0.421637215495117,0.0152767374729988,2903463,2904569,"Cytochrome P450"
"PGSC0003DMG400021374","ST4.03ch01",0.678348090608256,0.0263069419475925,2626619,2631451,"Methionine aminopeptidase"
"PGSC0003DMG401029274","ST4.03ch12",0.967066560232638,-0.0031989146322671,58182823,58186455,"Chlorophyll a oxygenase"
"PGSC0003DMG400016542","ST4.03ch06",0.855130266997881,-0.00866875729955382,49443100,49444617,"Kelch repeat-containing F-box family protein"
"PGSC0003DMG400016886","ST4.03ch04",0.908569671161884,0.00749604632176307,69099773,69102482,"Plastidial lipoyltransferase 2"
"PGSC0003DMG400004422","ST4.03ch10",0.801874075120191,-0.018381413872488,46034235,46039035,"V-type proton ATPase 16 kDa proteolipid subunit"
"PGSC0003DMG400008151","ST4.03ch10",0.611809500701128,-0.0119965798189945,58627437,58632308,"1-acyl-sn-glycerol-3-phosphate acyltransferase"
"PGSC0003DMG400015189","ST4.03ch03",0.926142864915108,-0.00781452400430537,50893836,50901875,"Aspartyl aminopeptidase"
"PGSC0003DMG400016016","ST4.03ch04",0.585009621186805,0.0337958205674038,5248184,5257516,"Chorismate synthase 2, chloroplastic"
"PGSC0003DMG400003035","ST4.03ch08",0.615957563937877,-0.00760613249814961,54167992,54172882,"Map3k delta-1 protein kinase"
"PGSC0003DMG400019109","ST4.03ch05",0.894776212204213,-0.0027011261183696,48851851,48854418,"Delta DNA polymerase"
"PGSC0003DMG400019117","ST4.03ch10",0.953709156289167,-0.00190215732499081,50029746,50032570,"Gene of unknown function"
"PGSC0003DMG400015488","ST4.03ch02",0.544433028013426,-0.0244442528243031,20848009,20853085,"Alpha/beta hydrolase"
"PGSC0003DMG400041047","ST4.03ch01",0.383118468078341,-0.0129330370967314,16937846,16938544,"Maturase K"
"PGSC0003DMG400006533","ST4.03ch04",0.727670837209261,0.00733886885185375,4235347,4237869,"Rpi protein"
"PGSC0003DMG400033056","ST4.03ch06",0.658052234316032,0.0266896752365485,52150602,52154099,"Pollen specific LIM domain-containing protein"
"PGSC0003DMG402003570","ST4.03ch02",0.750991917559342,-0.0134227606069921,39282409,39283816,"Inositol or phosphatidylinositol kinase"
"PGSC0003DMG400023945","ST4.03ch06",0.988701215981642,0.00109510529893643,30614351,30615554,"Poly(A)-binding protein C-terminal interacting protein 6"
"PGSC0003DMG400017618","ST4.03ch05",0.6030434458336,0.0296906365119143,6077929,6084820,"Oligomeric golgi complex 7"
"PGSC0003DMG400017459","ST4.03ch05",0.394227339039616,0.0181485647273036,12042837,12046378,"Ketoacyl-ACP Reductase (KAR)"
"PGSC0003DMG400026413","ST4.03ch09",0.421637215495117,-0.0576628197086932,59134012,59143977,"RabGAP/TBC domain-containing protein"
"PGSC0003DMG400027163","ST4.03ch05",0.507910067145053,-0.00310058858451622,48686720,48687283,"Zeatin O-xylosyltransferase"
"PGSC0003DMG403022702","ST4.03ch01",0.980405516073213,-0.00626432586693313,5451593,5455221,"Conserved gene of unknown function"
"PGSC0003DMG400004710","ST4.03ch12",0.812190163530382,-0.0180970980093978,60213668,60223125,"Protein arginine n-methyltransferase"
"PGSC0003DMG400033049","ST4.03ch06",0.70969317492831,-0.0146474801510993,51501706,51506104,"Brassinosteroid LRR receptor kinase"
"PGSC0003DMG402031520","ST4.03ch09",0.620085264191618,0.00992904436346852,60094585,60096511,"Cytochrome P450"
"PGSC0003DMG400025878","ST4.03ch01",0.596201406362127,-0.00933790386738171,84213734,84215638,"Phenylpropanoid:glucosyltransferase 1"
"PGSC0003DMG400028285","ST4.03ch10",0.600559017554599,-0.0338152376126618,55189350,55194031,"Peptidyl-prolyl cis-trans isomerase cyclophilin-type family protein"
"PGSC0003DMG402014048","ST4.03ch10",0.971704165395901,-0.0012498508334527,42002848,42009013,"Non-LTR retroelement reverse transcriptase"
"PGSC0003DMG400012407","ST4.03ch07",0.89859168831159,-0.00594356298127896,53064018,53067220,"Conserved gene of unknown function"
"PGSC0003DMG402016244","ST4.03ch11",0.620085264191618,0.0304698048600741,3144226,3151007,"Conserved gene of unknown function"
"PGSC0003DMG400016651","ST4.03ch06",0.976439007620809,0.0012355048669394,33826692,33832963,"Transcription factor RF2b"
"PGSC0003DMG400023764","ST4.03ch01",0.429240733330248,0.0237841296173973,80764519,80766195,"Globulin"
"PGSC0003DMG400019543","ST4.03ch05",0.338747674949526,0.021018301669882,30414089,30417996,"RanGAP1 interacting protein"
"PGSC0003DMG400023270","ST4.03ch06",0.788675991090688,-0.0192683802603194,8687414,8689169,"Elongation factor 1-alpha"
"PGSC0003DMG400016601","ST4.03ch09",0.770819610650032,0.0122728034629105,60622644,60631553,"Tospovirus resistance protein A"
"PGSC0003DMG400028913","ST4.03ch06",0.554149481793797,-0.00880595495895464,50243729,50246761,"AP2 domain-containing transcription factor"
"PGSC0003DMG402005954","ST4.03ch04",0.494246143115338,-0.0238981103591716,2200751,2204697,"Histone H1/H5 family protein"
"PGSC0003DMG400001854","ST4.03ch08",0.367738661569532,-0.0271631128217273,50612376,50620891,"Novel plant snare"
"PGSC0003DMG400030226","ST4.03ch06",0.53345957631835,0.0403316711597594,39012285,39018784,"RNA-binding protein"
"PGSC0003DMG400027775","ST4.03ch01",0.967237239227393,-0.00348394538657264,71178614,71180353,"Cysteine-type peptidase"
"PGSC0003DMG400002486","ST4.03ch03",0.863258745049847,-0.0137569303240109,61232924,61235073,"Threonine synthase, chloroplastic"
"PGSC0003DMG400026165","ST4.03ch07",0.911866122907872,0.00170145418335043,47541518,47543551,"Conserved gene of unknown function"
"PGSC0003DMG402007575","ST4.03ch12",0.0910737669314487,0.425812228814122,50556860,50557784,"Leucine-rich repeat"
"PGSC0003DMG400000168","ST4.03ch01",0.717081663621055,-0.0211001544608686,72094678,72097321,"60S ribosomal protein L36"
"PGSC0003DMG400019506","ST4.03ch03",0.303269134331488,-0.0292795140109691,55841662,55843149,"Thioredoxin II"
"PGSC0003DMG400002102","ST4.03ch06",0.676352834764009,0.0097822286232467,44850803,44851672,"Gene of unknown function"
"PGSC0003DMG400003504","ST4.03ch02",0.882821612705662,-0.0104954827579784,40508240,40511607,"50S ribosomal protein L6"
"PGSC0003DMG400002802","ST4.03ch01",0.979966612370961,-0.00163454431865398,78134722,78136539,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400012342","ST4.03ch08",0.523319235102909,-0.0156275680042204,54770577,54772989,"Conserved gene of unknown function"
"PGSC0003DMG400014735","ST4.03ch01",0.959763509462742,-0.00449761824702541,6795791,6802425,"MRNA-decapping enzyme"
"PGSC0003DMG400003353","ST4.03ch05",0.698615696598981,0.00558968688114894,41799142,41802553,"NBS-LRR resistance protein"
"PGSC0003DMG400029778","ST4.03ch01",0.815567956639327,-0.0172482999747183,81391153,81395975,"Pinin/SDK/memA protein"
"PGSC0003DMG401024548","ST4.03ch03",0.460418923647591,-0.0208836486302403,55409003,55413602,"Leucine-rich repeat containing protein"
"PGSC0003DMG400029411","ST4.03ch12",0.815199544282878,-0.0139469248732203,57350738,57353940,"Conserved gene of unknown function"
"PGSC0003DMG400011195","ST4.03ch07",0.966411116336782,-0.000883885982168967,1074623,1079771,"Recombination initiation defect 2 protein"
"PGSC0003DMG400014824","ST4.03ch03",0.278484155476853,0.0497299027091594,38756182,38759127,"Glycerol-3-phosphate transporter"
"PGSC0003DMG400028591","ST4.03ch01",0.704897335564057,-0.00897815366682917,76017955,76021320,"Conserved gene of unknown function"
"PGSC0003DMG400017477","ST4.03ch02",0.857353533529844,0.0131093793716106,19198688,19201161,"Heterogeneous nuclear ribonucleoprotein"
"PGSC0003DMG402017416","ST4.03ch07",0.663839002408497,0.0113195194957118,43077468,43082007,"Disease resistance protein; Calcium-binding EF-hand; AAA ATPase"
"PGSC0003DMG400007371","ST4.03ch08",0.402318858138952,0.0200568949084955,40984842,40986939,"Pre-mRNA-splicing factor cwc24"
"PGSC0003DMG400028739","ST4.03ch07",0.749150756529331,-0.0136948899963275,6630039,6637798,"Oxysterol-binding protein"
"PGSC0003DMG402027133","ST4.03ch05",0.554559312005271,-0.0240752221426918,48161239,48164802,"UDP-glucosyltransferase family 1 protein"
"PGSC0003DMG400030572","ST4.03ch05",0.569690545458216,0.0284711212360589,3482473,3485301,"ATP binding protein"
"PGSC0003DMG400029983","ST4.03ch02",0.738303762918338,0.0242323988257852,3870001,3874652,"Conserved gene of unknown function"
"PGSC0003DMG400024407","ST4.03ch00",0.995453878600303,-0.000264006080884512,26820169,26823508,"Nucleotide binding protein"
"PGSC0003DMG403018444","ST4.03ch03",0.71763976931092,-0.00549389820415954,32246191,32246684,"Transcription cofactor"
"PGSC0003DMG402011362","ST4.03ch09",0.598227975639737,-0.0321472508230707,52193244,52195469,"ZYRO0G14608p"
"PGSC0003DMG400011336","ST4.03ch01",0.388535232517157,-0.0528187421295756,57765558,57767905,"Hypoxia-responsive family protein"
"PGSC0003DMG400027366","ST4.03ch11",0.625478587293926,-0.00665572963100527,4816745,4818977,"Gene of unknown function"
"PGSC0003DMG400041847","ST4.03ch07",0.957406950401977,0.000839359869029236,28394202,28396515,"Ubiquitin"
"PGSC0003DMG400027277","ST4.03ch04",0.742940343408446,-0.00886584444734444,10146062,10152658,"Protein N-terminal glutamine amidohydrolase"
"PGSC0003DMG400023792","ST4.03ch01",0.923611206057259,-0.00804475485372073,80866795,80867603,"Conserved gene of unknown function"
"PGSC0003DMG400010915","ST4.03ch11",0.646245782828242,-0.00757883667433339,37346934,37348081,"TNP2-like transposon protein"
"PGSC0003DMG400025149","ST4.03ch02",0.844427346138542,-0.0134976291601976,25477991,25487584,"Conserved gene of unknown function"
"PGSC0003DMG400029033","ST4.03ch11",0.478833819270237,0.0218202093350919,10200831,10209110,"Growth regulator"
"PGSC0003DMG400028451","ST4.03ch02",0.740656886450265,0.00910687225002911,31263271,31264057,"ATP binding protein"
"PGSC0003DMG402015009","ST4.03ch04",0.749150756529331,-0.00934255895538174,9159709,9162041,"Gene of unknown function"
"PGSC0003DMG400007475","ST4.03ch04",0.427248788615238,0.0186959517751992,728489,728962,"DVL6"
"PGSC0003DMG400031094","ST4.03ch07",0.807657696070159,-0.00904642439831948,51637719,51639565,"Glutathione S-transferase/peroxidase"
"PGSC0003DMG400016177","ST4.03ch11",0.825130944345816,0.00797511272702575,3185013,3188541,"Acyl-[acyl-carrier-protein] desaturase, chloroplastic"
"PGSC0003DMG400030838","ST4.03ch04",0.327033758817576,-0.0435656771586484,64164995,64172883,"Queuine tRNA-ribosyltransferase"
"PGSC0003DMG401019442","ST4.03ch01",0.931283205069621,0.0063779856010137,75291702,75300007,"Conserved gene of unknown function"
"PGSC0003DMG400001599","ST4.03ch01",0.717081663621055,0.0203232377089049,87110101,87119208,"Pentatricopeptide repeat-containing protein"
"PGSC0003DMG400029777","ST4.03ch01",0.771416743942901,-0.0136075643041279,81402291,81406908,"Harpin-induced protein"
"PGSC0003DMG400012848","ST4.03ch12",0.729806208457472,-0.00658204619015022,9517641,9524111,"AO (L-ASPARTATE OXIDASE); L-aspartate oxidase"
"PGSC0003DMG400014630","ST4.03ch08",0.858117789411592,-0.00372285065753704,6133807,6134430,"Conserved gene of unknown function"
"PGSC0003DMG400013445","ST4.03ch03",0.99218884418074,0.000284029078072955,400712,402089,"Auxin-responsive protein IAA4"
"PGSC0003DMG400005075","ST4.03ch03",0.84548718129962,0.0122163176359264,2481805,2484977,"Gaba(A) receptor-associated protein"
"PGSC0003DMG400003804","ST4.03ch09",0.846344559687134,0.00538702178779904,51139975,51141449,"Gene of unknown function"
